3/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
3/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
3/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
3/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,16,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
3/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,47,1,Good
3/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,46,1,Good
3/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,16,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
3/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,49,1,Good
3/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,62,2,Moderate
3/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,18,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
3/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,61,2,Moderate
3/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,57,2,Moderate
3/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,17,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,48,1,Good
4/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,40,1,Good
4/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,9,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,61,2,Moderate
4/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,29,1,Good
4/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,8,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,67,2,Moderate
4/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
4/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
4/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,25,1,Good
4/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,15,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,71,2,Moderate
4/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,44,1,Good
4/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,39,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,67,2,Moderate
4/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,25,1,Good
4/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,32,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,64,2,Moderate
4/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,9,1,Good
4/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,7,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/8/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
4/8/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,31,1,Good
4/8/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,13,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,80,2,Moderate
4/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,32,1,Good
4/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,15,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,49,1,Good
4/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,22,1,Good
4/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,14,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,71,2,Moderate
4/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
4/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,17,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
4/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,32,1,Good
4/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,23,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,93,2,Moderate
4/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,33,1,Good
4/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,22,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,100,2,Moderate
4/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,26,1,Good
4/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,20,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,112,3,Unhealthy for Sensitive Groups
4/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,37,1,Good
4/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,31,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,61,2,Moderate
4/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,21,1,Good
4/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,10,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,58,2,Moderate
4/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,24,1,Good
4/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,15,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,31,1,Good
4/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,22,1,Good
4/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,6,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,35,1,Good
4/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,34,1,Good
4/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,7,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,37,1,Good
4/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,58,2,Moderate
4/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,9,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,50,1,Good
4/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,55,2,Moderate
4/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,13,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,51,2,Moderate
4/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,38,1,Good
4/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,15,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,49,1,Good
4/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,35,1,Good
4/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,19,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,77,2,Moderate
4/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,47,1,Good
4/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,28,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
4/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,57,2,Moderate
4/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,27,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,80,2,Moderate
4/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,26,1,Good
4/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,8,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,46,1,Good
4/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,25,1,Good
4/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,4,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,46,1,Good
4/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,20,1,Good
4/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,6,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
4/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,26,1,Good
4/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
4/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,77,2,Moderate
4/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,23,1,Good
4/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,14,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,74,2,Moderate
5/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,30,1,Good
5/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,28,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,58,2,Moderate
5/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,19,1,Good
5/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,16,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,64,2,Moderate
5/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
5/3/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,44,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,54,2,Moderate
5/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,16,1,Good
5/4/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,11,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,112,3,Unhealthy for Sensitive Groups
5/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
5/5/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,32,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,77,2,Moderate
5/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,21,1,Good
5/6/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,19,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,84,2,Moderate
5/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,16,1,Good
5/7/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,9,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/8/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,51,2,Moderate
5/8/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,6,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,43,1,Good
5/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,14,1,Good
5/9/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,10,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,47,1,Good
5/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,47,1,Good
5/10/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,15,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,71,2,Moderate
5/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,43,1,Good
5/11/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,17,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,77,2,Moderate
5/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,38,1,Good
5/12/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,9,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,64,2,Moderate
5/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,29,1,Good
5/13/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
5/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,26,1,Good
5/14/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,13,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
5/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,29,1,Good
5/15/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,100,2,Moderate
5/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,21,1,Good
5/16/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
5/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,24,1,Good
5/17/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,16,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,67,2,Moderate
5/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,24,1,Good
5/18/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,25,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
5/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,21,1,Good
5/19/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,14,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,58,2,Moderate
5/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,31,1,Good
5/20/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,21,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,61,2,Moderate
5/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,18,1,Good
5/21/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,6,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,90,2,Moderate
5/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,19,1,Good
5/22/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,10,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,93,2,Moderate
5/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,31,1,Good
5/23/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,25,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
5/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,18,1,Good
5/24/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,16,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,64,2,Moderate
5/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,24,1,Good
5/25/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,19,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,67,2,Moderate
5/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,17,1,Good
5/26/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,9,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,97,2,Moderate
5/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,21,1,Good
5/27/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,12,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,101,3,Unhealthy for Sensitive Groups
5/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
5/28/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,20,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,80,2,Moderate
5/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,36,1,Good
5/29/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,19,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,80,2,Moderate
5/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,32,1,Good
5/30/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,20,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
5/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,84,2,Moderate
5/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,53,2,Moderate
5/31/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,21,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
6/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,87,2,Moderate
6/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,32,1,Good
6/1/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,17,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
6/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,OZONE,101,3,Unhealthy for Sensitive Groups
6/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM2.5,28,1,Good
6/2/2024,0,MST,Denver-Boulder,CO,39.9003,-105.042,PM10,22,1,Good
DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
